[00:00:31.715,850] <dbg> bttester_mesh: fault_get_cur: 
[00:00:12.856,048] <dbg> bttester_mesh: config_prov: 
[00:00:12.856,079] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:12.866,668] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.866,729] <dbg> bttester_mesh: start: 
[00:00:12.866,821] <inf> bt_mesh_provisionee: Device UUID: e68f8622-0990-47ca-aaa4-28a83c798e2d
[00:00:12.868,408] <inf> bt_mesh_provisionee: Device UUID: e68f8622-0990-47ca-aaa4-28a83c798e2d
[00:00:12.868,438] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:12.891,235] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:12.891,235] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:15.153,961] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:15.160,858] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:15.160,888] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:16.871,307] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:16.871,337] <dbg> bttester: tester_event: service 0x04 opcode 0x85
[00:00:18.406,372] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:18.406,433] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.409,729] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:18.409,759] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.496,490] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:18.496,520] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.499,816] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:18.499,816] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.892,639] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:18.892,669] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.009,765] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:19.009,796] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.013,122] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:19.013,153] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.712,860] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:19.712,890] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.881,042] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:19.881,072] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.997,131] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.997,161] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.036,102] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.036,163] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.039,611] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 20
[00:00:20.039,642] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.144,042] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.144,042] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.147,491] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.147,491] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.149,017] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71cf8
[00:00:20.234,069] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.234,100] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.237,487] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.237,518] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.239,044] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71d24
[00:00:20.340,972] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.341,003] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.344,390] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.344,421] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.345,947] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71f08
[00:00:20.464,721] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.464,752] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.468,261] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.468,292] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.469,970] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71bf0
[00:00:20.589,630] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.589,660] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.593,261] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.593,261] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.594,818] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71c1c
[00:00:20.695,770] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.695,800] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.699,188] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.699,218] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.700,744] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71c48
[00:00:21.320,770] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:21.320,800] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.324,218] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:21.324,218] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:21.325,744] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71c74
[00:00:21.426,910] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:21.426,940] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.430,694] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:21.430,725] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:21.432,281] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71b98
[00:00:21.534,698] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:21.534,729] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.538,116] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:21.538,146] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:21.539,672] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71bc4
[00:00:21.641,387] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:21.641,418] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.644,866] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:21.644,866] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:21.646,423] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71b6c
[00:00:21.903,259] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:21.903,289] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.906,585] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:21.906,616] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:21.992,279] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:21.992,309] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.995,697] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:21.995,727] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:22.083,007] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:22.083,007] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.122,650] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:22.122,680] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.160,308] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 10
[00:00:22.160,339] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.163,330] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 22
[00:00:22.163,330] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:22.166,778] <wrn> bt_mesh_va: No matching Label UUID for 0x9690
[00:00:22.250,854] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 13
[00:00:22.250,885] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.254,028] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 5
[00:00:22.254,058] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:22.324,554] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.324,584] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.430,694] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.430,694] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.537,933] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.537,933] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.645,782] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.645,782] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.752,716] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.752,746] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.859,863] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.859,924] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.967,041] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.967,071] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.074,279] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.074,310] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.182,617] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.182,617] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.185,791] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0xd000 payload_len 100
[00:00:23.185,821] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:23.426,086] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.426,116] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.532,501] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.532,531] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.639,312] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.639,343] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.746,795] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.746,826] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.853,942] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.853,973] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.978,607] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.978,637] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.084,747] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.084,777] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.192,138] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.192,169] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.298,736] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.298,736] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.542,602] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.542,602] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.666,870] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.666,900] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.774,108] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.774,139] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.881,683] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.881,713] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.987,823] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.987,854] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.096,160] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.096,160] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.202,850] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.202,880] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.309,539] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.309,570] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.417,846] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.417,877] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.024,444] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.024,475] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.026,824] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.130,340] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.130,401] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.132,781] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.238,128] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.238,159] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.240,539] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.345,886] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.345,886] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.348,266] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.452,575] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.452,606] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.454,956] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.559,814] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.559,844] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.562,225] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.791,778] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.791,839] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.794,219] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.017,913] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.017,944] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.020,294] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.125,671] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.125,701] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.128,112] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.232,391] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.232,421] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.234,802] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.340,026] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.340,057] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.342,437] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.463,775] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.463,806] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.466,186] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.570,556] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.570,587] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.572,967] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.678,344] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.678,375] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.680,755] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.785,156] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.785,186] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.787,567] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.892,639] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.892,669] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.895,050] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:28.136,535] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.136,535] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.138,977] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:28.260,620] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.260,650] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.263,061] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:28.367,858] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.367,889] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.370,269] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:28.475,097] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.475,097] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.477,478] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:28.581,787] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.581,787] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.584,167] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:28.688,476] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.688,507] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.690,887] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:28.796,234] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.796,295] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.798,675] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:28.903,472] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.903,472] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.905,853] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:29.027,282] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:29.027,313] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.029,693] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:29.919,342] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:29.919,372] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.026,550] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.026,580] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.133,789] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.133,819] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.239,959] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.239,959] <dbg> bttester: tester_event: service 0x04 opcode 0x86
