[00:01:31.224,700] <dbg> bttester_mesh: fault_get_cur: 
[00:00:06.123,413] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.123,413] <wrn> bttester_mesh: Loading default comp data
[00:00:06.123,687] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.557,220] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.590,332] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.938,934] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.938,964] <dbg> bttester_mesh: config_prov: 
[00:00:13.938,995] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.945,709] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.945,739] <dbg> bttester_mesh: start: 
[00:00:13.945,861] <inf> bt_mesh_provisionee: Device UUID: 1aa93d53-d391-4f2b-b899-8c121cdf8ea2
[00:00:13.945,983] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.946,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.946,868] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.947,052] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.947,357] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.947,662] <inf> bt_mesh_provisionee: Device UUID: 1aa93d53-d391-4f2b-b899-8c121cdf8ea2
[00:00:13.947,692] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.948,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.949,096] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.949,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.949,462] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.949,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.950,042] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.950,317] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.950,500] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.950,714] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,049] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.982,421] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.982,452] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:14.002,380] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.002,563] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.002,807] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.061,767] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.061,981] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.062,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.115,783] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.115,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.116,149] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.116,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.116,638] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.116,882] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.117,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.117,340] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.117,553] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.117,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.118,011] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.151,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.151,855] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.152,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.152,282] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.152,496] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.152,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.153,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.208,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.208,740] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.208,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.209,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.209,442] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.251,556] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.251,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.251,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.252,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.252,349] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.252,624] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.252,868] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.256,683] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.256,866] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.257,080] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.257,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.257,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.479,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.479,309] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.479,553] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.479,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.479,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.480,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.480,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.537,292] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.537,445] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.537,658] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.537,872] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.538,146] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.246,704] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.246,795] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.247,314] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.247,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.247,680] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.248,138] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.248,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.303,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.303,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.303,863] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.304,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.304,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.340,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.340,545] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.340,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.341,003] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.341,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.341,674] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.341,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.345,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.346,130] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.346,343] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.346,557] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.346,832] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.378,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.379,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.379,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.379,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.379,699] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.380,035] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.380,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.384,307] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.384,460] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.384,674] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.384,887] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.385,162] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.413,269] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.413,360] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.413,635] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.413,848] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.414,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.414,459] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.414,703] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.418,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.418,853] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.419,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.419,372] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.419,647] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.645,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.645,233] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.645,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.645,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.645,904] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.646,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.646,423] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.700,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.700,683] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.700,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.701,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.701,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.735,473] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.735,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.735,839] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.736,022] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.736,236] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.736,633] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.736,907] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.740,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.741,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.741,271] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.741,485] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.741,760] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.777,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.777,954] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.778,228] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.778,411] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.778,625] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.779,266] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.779,510] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.783,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.783,538] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.783,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.783,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.784,240] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.003,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.003,326] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.003,570] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.003,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.004,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.004,241] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.004,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.057,525] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.057,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.057,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.058,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.058,380] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.078,491] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.078,613] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.078,857] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.079,040] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.079,254] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.079,620] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.079,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.083,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.084,106] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.084,320] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.084,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.084,808] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.103,851] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.103,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.104,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.104,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.104,644] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.104,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.105,163] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.108,947] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.109,100] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.109,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.109,527] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.109,802] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.562,194] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:16.570,098] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.570,281] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:16.570,281] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:16.570,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.571,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.571,380] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.571,685] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.571,929] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.580,505] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.580,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.580,902] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.581,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.581,359] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.589,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.589,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.589,782] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.589,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.590,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.590,606] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.590,881] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.647,308] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.647,460] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.647,674] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.647,857] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.648,162] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.692,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.692,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.692,657] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.692,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.693,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.693,450] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.693,695] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.697,265] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.697,418] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.697,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.697,814] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.698,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.331,787] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:18.331,817] <dbg> bttester: tester_event: service 0x04 opcode 0x85
[00:00:18.979,125] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:18.979,156] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.982,666] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.983,184] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:18.983,184] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.984,863] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.985,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.985,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.985,687] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.985,961] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.043,304] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.043,518] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.043,762] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.085,662] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:19.085,662] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.089,172] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:19.089,202] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.094,909] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.095,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.095,336] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.147,338] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.147,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.147,766] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.199,737] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.199,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.200,103] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.200,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.200,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.200,836] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.201,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.201,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.201,477] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.201,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.201,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.208,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.208,496] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.208,740] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.208,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.209,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.209,442] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.209,686] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.261,566] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.261,718] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.261,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.262,115] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.262,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.270,202] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.270,324] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.270,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.270,751] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.270,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.271,331] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.271,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.325,927] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.326,080] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.326,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.326,477] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.326,782] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.332,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.332,580] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.332,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.333,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.333,221] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.333,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.333,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.391,204] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.391,387] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.391,571] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.391,754] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.392,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.393,798] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.393,981] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.394,226] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.394,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.394,622] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.395,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
