[00:01:30.139,770] <dbg> bttester_mesh: fault_get_cur: 
[00:00:17.472,412] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:17.797,576] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:17.797,607] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.932,159] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:17.932,189] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.935,577] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:17.935,607] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.464,599] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:18.464,660] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.580,535] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.580,566] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.619,537] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.619,567] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.623,107] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 20
[00:00:18.623,138] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.727,813] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.727,844] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.731,506] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:18.731,536] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.733,062] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6ff28
[00:00:18.835,052] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.835,083] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.838,562] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:18.838,592] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.840,118] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6ff54
[00:00:18.976,226] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.976,257] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.979,736] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:18.979,736] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.981,292] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x70138
[00:00:19.598,602] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.598,663] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.602,203] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.602,233] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.603,759] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fe20
[00:00:19.705,841] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.705,871] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.709,381] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.709,411] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.711,059] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fe4c
[00:00:20.381,378] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.381,439] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.384,918] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.384,918] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.386,474] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fe78
[00:00:20.489,074] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.489,074] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.492,553] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.492,584] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.494,110] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fea4
[00:00:20.578,704] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.578,735] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.582,214] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.582,214] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.583,770] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fdc8
[00:00:20.703,491] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.703,491] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.707,214] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.707,244] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.708,801] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fdf4
[00:00:20.793,121] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.793,151] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.796,600] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.796,630] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.798,156] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fd9c
[00:00:21.974,639] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:21.974,670] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.013,916] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 12
[00:00:22.013,946] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.017,059] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 12
[00:00:22.017,089] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:22.153,717] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:22.153,747] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.287,353] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:22.287,384] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.327,423] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:22.327,453] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.382,415] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:22.382,415] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.385,894] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 27
[00:00:22.385,925] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:22.524,108] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:22.524,108] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.640,075] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 14
[00:00:22.640,106] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.643,432] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 6
[00:00:22.643,463] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:22.780,761] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:22.780,792] <dbg> bttester: tester_event: service 0x04 opcode 0x86
