[00:00:31.734,039] <dbg> bttester_mesh: fault_get_cur: 
[00:00:15.567,016] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.567,108] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.567,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.567,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.567,779] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.568,359] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.568,786] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.572,814] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.572,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.573,181] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.573,394] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.573,669] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.610,778] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.610,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.611,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.611,358] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.611,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.611,938] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.612,182] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.615,966] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.616,149] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.616,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.616,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.616,821] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.868,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.868,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.868,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.868,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.868,896] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.869,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.869,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.924,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.924,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.924,591] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.924,804] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.925,079] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.960,174] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.960,266] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.960,540] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.960,723] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.960,937] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.961,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.961,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.965,545] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.965,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.965,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.966,125] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.966,400] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.986,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.986,602] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.986,877] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.987,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.987,274] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.987,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.987,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.991,760] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.991,943] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.992,126] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.992,340] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.992,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.201,965] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:16.209,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.209,777] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:16.209,777] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:16.210,388] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.210,571] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.210,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.211,090] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.211,334] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.220,001] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.220,184] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.220,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.220,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.220,855] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.237,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.237,579] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.237,823] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.238,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.238,220] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.238,647] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.238,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.299,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.299,255] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.299,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.299,652] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.299,957] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.336,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.336,181] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.336,456] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.336,639] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.336,853] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.337,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.337,310] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.340,850] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.341,033] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.341,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.341,430] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.341,705] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.949,462] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:17.949,493] <dbg> bttester: tester_event: service 0x04 opcode 0x85
[00:00:19.539,855] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:19.539,886] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.542,999] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.543,487] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:19.543,518] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.545,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.545,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.545,532] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.545,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.546,020] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.600,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.600,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.600,494] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.646,453] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:19.646,484] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.649,841] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:19.649,871] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.656,127] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.656,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.656,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.709,960] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.710,174] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.710,418] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.765,747] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.765,930] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.766,113] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.766,296] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.766,632] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.766,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.767,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.767,364] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.767,547] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.767,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.768,005] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.771,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.771,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.771,850] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.772,033] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.772,247] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.772,613] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.772,857] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.832,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.832,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.832,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.832,641] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.832,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.833,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.834,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.834,289] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.834,472] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.834,716] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.835,144] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.835,418] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.896,514] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.896,697] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.896,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.897,094] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.897,369] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.897,613] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.897,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.898,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.898,284] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.898,681] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.898,956] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.952,026] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.952,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.952,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
