[00:01:45.224,700] <dbg> bttester_mesh: fault_get_cur: 
[00:00:06.040,161] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.040,191] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.040,222] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.085,510] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.085,540] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.097,473] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.097,503] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.141,052] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.141,052] <wrn> bttester_mesh: Loading default comp data
[00:00:06.141,326] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.566,345] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.598,724] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:08.976,501] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:08.976,531] <dbg> bttester_mesh: config_prov: 
[00:00:08.976,562] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:09.021,392] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:09.021,423] <dbg> bttester_mesh: start: 
[00:00:09.021,514] <inf> bt_mesh_provisionee: Device UUID: e69c22af-d260-476a-8101-326b274ca3e6
[00:00:09.021,667] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.021,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.022,308] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.022,491] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.022,796] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.023,101] <inf> bt_mesh_provisionee: Device UUID: e69c22af-d260-476a-8101-326b274ca3e6
[00:00:09.023,132] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:09.023,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.024,444] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.024,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.024,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.025,115] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.025,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.025,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.025,848] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.026,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.026,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.026,702] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.061,950] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:09.061,981] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:09.083,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.083,648] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.083,892] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.141,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.142,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.142,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.199,737] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.199,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.200,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.200,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.200,592] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.200,836] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.201,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.201,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.201,477] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.201,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.201,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.237,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.237,823] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.238,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.238,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.238,464] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.238,861] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.239,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.297,271] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.297,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.297,637] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.297,851] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.298,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.340,270] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.340,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.340,667] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.340,850] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.341,308] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.341,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.341,766] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.345,611] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.345,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.345,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.346,160] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.346,466] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.569,519] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.569,641] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.569,885] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.570,068] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.570,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.570,709] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.570,983] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.628,387] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.628,570] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.628,753] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.628,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.629,241] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.919,342] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.919,464] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.919,982] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.920,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.920,349] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.920,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.921,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.980,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.980,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.980,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.980,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.980,926] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.009,033] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.009,155] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.009,399] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.009,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.009,796] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.010,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.010,498] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.014,526] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.014,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.014,892] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.015,106] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.015,380] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.063,476] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.063,598] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.063,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.064,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.064,239] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.064,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.064,819] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.068,847] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.069,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.069,213] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.069,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.069,702] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.098,815] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.098,937] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.099,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.099,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.099,609] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.100,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.100,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.104,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.104,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.104,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.104,827] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.105,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.333,404] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.333,496] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.333,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.333,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.334,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.334,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.334,777] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.393,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.393,676] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.393,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.394,104] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.394,622] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.438,476] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.438,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.438,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.439,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.439,331] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.439,636] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.439,880] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.443,908] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.444,061] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.444,274] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.444,488] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.444,763] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.478,851] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.478,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.479,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.479,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.479,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.480,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.480,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.484,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.484,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.484,436] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.484,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.484,924] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.742,004] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.742,095] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.742,370] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.742,553] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.742,767] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.743,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.743,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.796,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.796,997] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.797,210] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.797,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.797,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.829,833] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.829,925] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.830,200] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.830,383] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.830,596] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.830,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.831,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.835,266] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.835,418] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.835,632] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.835,845] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.836,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.877,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.877,319] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.877,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.877,777] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.877,990] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.878,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.878,540] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.882,324] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.882,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.882,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.882,904] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.883,178] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.088,287] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:11.095,611] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.095,794] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:11.095,794] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:11.096,618] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.096,801] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.097,015] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.097,442] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.097,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.106,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.106,201] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.106,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.106,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.106,872] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.111,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.111,602] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.111,846] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.112,030] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.112,243] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.112,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.112,945] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.157,836] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.158,020] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.158,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.158,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.158,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.202,789] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.202,880] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.203,155] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.203,338] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.203,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.203,948] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.204,193] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.207,763] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.207,946] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.208,129] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.208,312] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.208,618] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.796,539] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:12.796,569] <dbg> bttester: tester_event: service 0x04 opcode 0x85
[00:00:13.485,931] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:13.485,961] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:13.489,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.489,562] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:13.489,562] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:13.491,271] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.491,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.491,668] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.492,004] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.492,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.549,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.549,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.549,926] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.593,200] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:13.593,200] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:13.596,557] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:13.596,557] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:13.604,064] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.604,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.604,492] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.657,928] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.658,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.658,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.707,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.708,129] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.708,343] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.708,526] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.708,801] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.709,075] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.709,350] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.709,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.709,716] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.709,899] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.710,174] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.719,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.719,696] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.719,940] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.720,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.720,336] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.720,642] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.720,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.778,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.778,747] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.778,961] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.779,144] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.779,449] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.782,196] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.782,379] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.782,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.782,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.783,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.783,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.783,630] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.837,310] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.837,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.837,677] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.837,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.838,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.843,902] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.843,994] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.844,238] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.844,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.844,635] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.845,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.845,336] <wrn> net_buf: Timeout discarded. No blocking in syswq
