[00:00:31.940,063] <dbg> bttester_mesh: fault_get_cur: 
[00:00:12.995,635] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.995,697] <dbg> bttester_mesh: start: 
[00:00:12.995,788] <inf> bt_mesh_provisionee: Device UUID: 1aa93d53-d391-4f2b-b899-8c121cdf8ea2
[00:00:12.995,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.996,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.996,795] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.996,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.997,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.997,589] <inf> bt_mesh_provisionee: Device UUID: 1aa93d53-d391-4f2b-b899-8c121cdf8ea2
[00:00:12.997,589] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:12.998,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.999,023] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.999,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.999,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.999,725] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.999,969] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.000,244] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.000,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.000,640] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.001,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.001,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.051,879] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.052,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.052,307] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.068,817] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.068,847] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:13.106,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.106,811] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.107,055] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.160,430] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.160,583] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.160,797] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.160,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.161,529] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.161,773] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.162,048] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.162,231] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.162,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.162,597] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.162,902] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.188,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.188,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.188,751] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.188,934] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.189,147] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.189,483] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.189,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.238,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.239,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.239,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.239,532] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.239,807] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.263,854] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.263,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.264,251] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.264,434] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.264,648] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.265,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.265,289] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.269,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.269,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.269,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.269,775] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.270,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.518,096] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.518,218] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.518,463] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.518,646] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.518,859] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.519,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.519,592] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.581,512] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.581,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.581,878] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.582,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.582,366] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.840,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.840,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.840,728] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.840,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.841,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.841,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.841,796] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.899,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.899,230] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.899,444] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.899,658] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.899,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.943,023] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.943,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.943,389] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.943,572] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.943,786] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.944,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.944,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.948,455] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.948,608] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.948,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.949,035] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.949,310] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.973,419] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.973,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.973,785] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.973,968] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.974,182] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.974,639] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.974,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.978,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,064] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,278] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,492] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,766] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.998,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.998,992] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.999,267] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.999,450] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.999,664] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.000,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.000,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.004,425] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.004,577] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.004,791] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.005,004] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.005,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.543,304] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.543,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.543,670] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.543,853] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.544,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.544,525] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.544,799] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.548,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.548,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.549,194] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.549,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.549,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.585,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.585,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.586,151] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.586,334] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.586,547] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.587,005] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.587,280] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.591,278] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.591,430] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.591,644] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.591,857] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.592,132] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.623,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.623,321] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.623,596] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.623,809] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.624,023] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.624,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.624,664] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.628,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.628,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.629,089] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.629,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.629,608] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.165,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.165,771] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.166,015] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.166,198] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.166,412] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.166,839] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.167,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.171,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.171,325] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.171,539] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.171,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.172,027] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.194,061] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.194,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.194,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.194,610] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.194,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.195,251] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.195,495] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.199,523] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.199,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.199,981] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.200,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.200,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.430,297] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.430,419] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.430,664] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.430,847] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.431,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.431,488] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.431,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.486,053] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.486,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.486,419] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.486,633] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.486,907] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.527,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.527,130] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.527,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.527,557] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.527,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.528,259] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.528,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.532,592] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.532,745] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.532,958] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.533,172] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.533,447] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.553,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.553,619] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.553,894] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.554,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.554,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.554,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.554,992] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.558,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.558,929] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.559,143] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.559,356] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.559,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.767,700] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.767,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.768,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.768,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.768,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.768,981] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.769,256] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.822,753] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.822,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.823,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.823,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.823,608] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.861,694] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.861,816] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.862,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.862,243] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.862,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.862,762] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.863,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.867,095] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.867,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.867,462] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.867,675] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.867,950] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.901,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.902,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.902,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.902,557] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.902,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.903,106] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.903,350] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.907,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.907,287] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.907,501] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.907,714] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.907,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.155,975] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:16.163,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.163,787] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:16.163,787] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:16.164,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.164,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.164,794] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.165,618] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.165,863] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.174,011] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.174,194] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.174,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.174,591] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.174,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.187,255] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.187,347] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.187,622] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.187,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.188,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.188,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.188,781] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.244,659] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.244,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.245,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.245,208] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.245,513] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.288,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.288,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.289,001] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.289,184] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.289,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.289,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.290,161] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.293,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.293,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.294,097] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.294,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.294,586] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.904,052] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:17.904,083] <dbg> bttester: tester_event: service 0x04 opcode 0x85
[00:00:19.562,225] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:19.562,255] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.565,643] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.566,162] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:19.566,162] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.567,840] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.567,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.568,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
