[00:00:27.703,582] <dbg> bttester_mesh: fault_get_cur: 
[00:00:17.570,770] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.574,249] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:17.574,279] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:17.575,897] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71d38
[00:00:17.677,978] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:17.678,009] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.681,701] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:17.681,701] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:17.683,258] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71d64
[00:00:17.784,759] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:17.784,790] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.788,299] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:17.788,330] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:17.789,855] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71c88
[00:00:18.425,933] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.425,994] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.429,473] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:18.429,473] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.431,030] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71cb4
[00:00:19.067,138] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.067,138] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.070,617] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.070,648] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.072,174] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x71c5c
[00:00:19.993,835] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:19.993,865] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.997,253] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:19.997,283] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.101,013] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.101,013] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.104,492] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.104,522] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.208,221] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.208,251] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.246,673] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.246,704] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.302,093] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 10
[00:00:20.302,093] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.305,114] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 22
[00:00:20.305,145] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.308,654] <wrn> bt_mesh_va: No matching Label UUID for 0xa522
[00:00:20.392,974] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 13
[00:00:20.393,005] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.396,209] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 5
[00:00:20.396,240] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.465,606] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:20.465,637] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.589,904] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:20.589,935] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.697,662] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:20.697,692] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.804,656] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:20.804,687] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.912,902] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:20.912,933] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.036,560] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:21.036,590] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.143,768] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:21.143,798] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.234,008] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:21.234,039] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.357,757] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:21.357,788] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.360,992] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0xd000 payload_len 100
[00:00:21.361,022] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:21.602,294] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:21.602,325] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.708,923] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:21.708,923] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.923,492] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:21.923,492] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.031,250] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.031,280] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.172,607] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.172,637] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.262,786] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.262,817] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.370,025] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.370,025] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.476,715] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.476,715] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.719,970] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.720,001] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.827,667] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.827,697] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.951,965] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.951,995] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.058,746] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.058,776] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.166,534] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.166,534] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.273,742] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.273,773] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.379,852] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.379,852] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.487,060] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.487,121] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.611,907] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.611,938] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.009,124] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.009,124] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.011,505] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:24.098,846] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.098,846] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.101,226] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:24.205,657] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.205,688] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.208,068] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:24.329,956] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.329,986] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.332,366] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:24.436,645] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.436,676] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.439,086] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:24.544,952] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.545,013] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.547,363] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:24.652,191] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.652,221] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.654,602] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:24.758,972] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.759,002] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.761,383] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:24.865,203] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.865,234] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.867,614] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:25.110,015] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.110,046] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.112,426] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:25.233,215] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.233,245] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.235,626] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:25.340,454] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.340,484] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.342,864] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:25.571,655] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.571,685] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.574,066] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:25.679,443] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.679,473] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.681,854] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:25.786,315] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.786,346] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.788,726] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:25.893,310] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.893,310] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.895,690] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.000,549] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.000,549] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.002,929] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.261,840] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.261,871] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.264,251] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.369,079] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.369,110] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.371,490] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.492,309] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.492,309] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.494,689] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.583,557] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.583,587] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.585,937] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.690,795] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.690,826] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.693,206] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.797,485] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.797,515] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.799,896] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:26.922,302] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:26.922,332] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:26.924,713] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.028,625] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.028,625] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.031,036] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.134,735] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.134,765] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:27.137,145] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:27.993,743] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:27.993,804] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.118,041] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.118,072] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.208,221] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.208,251] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.314,147] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.314,178] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.422,485] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.422,485] <dbg> bttester: tester_event: service 0x04 opcode 0x86
