[00:01:18.625,976] <dbg> bttester_mesh: fault_get_cur: 
[00:00:28.238,311] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.241,851] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:28.241,851] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:28.243,377] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x7009c
[00:00:28.345,336] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:28.345,367] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.348,876] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:28.348,907] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:28.350,433] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x700c8
[00:00:28.985,839] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:28.985,870] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.989,410] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:28.989,440] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:28.990,966] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x700f4
[00:00:29.093,536] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:29.093,566] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.097,320] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:29.097,320] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:29.098,876] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x70120
[00:00:29.201,293] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:29.201,324] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.204,772] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:29.204,803] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:29.206,329] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x70044
[00:00:29.307,250] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:29.307,312] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.311,096] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:29.311,126] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:29.312,652] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x70070
[00:00:29.415,557] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:29.415,588] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.419,067] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:29.419,067] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:29.420,623] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x70018
[00:00:29.982,879] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:29.982,940] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.986,328] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:29.986,328] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:30.090,057] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:30.090,087] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.093,566] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:30.093,566] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:30.180,786] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:30.180,786] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.236,816] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:30.236,846] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.292,449] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 10
[00:00:30.292,480] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.295,501] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 22
[00:00:30.295,532] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:30.299,041] <wrn> bt_mesh_va: No matching Label UUID for 0xa5d1
[00:00:30.400,299] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 13
[00:00:30.400,421] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.403,625] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 5
[00:00:30.403,686] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:30.489,440] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.489,501] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.614,379] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.614,379] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.721,496] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.721,527] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.828,735] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.828,765] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.934,906] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.934,906] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:31.059,173] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:31.059,234] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:31.167,480] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:31.167,510] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:31.273,651] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:31.273,651] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:31.382,171] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:31.382,171] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:31.385,375] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0xd000 payload_len 100
[00:00:31.385,406] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:31.625,885] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:31.625,915] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:31.750,152] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:31.750,183] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:31.857,391] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:31.857,421] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:31.964,019] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:31.964,050] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:32.088,623] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:32.088,623] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:32.195,068] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:32.195,129] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:32.318,664] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:32.318,695] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:32.425,903] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:32.425,903] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:32.533,660] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:32.533,691] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:32.792,907] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:32.792,938] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:32.901,214] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:32.901,275] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:33.024,444] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:33.024,475] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:33.114,593] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:33.114,624] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:33.223,205] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:33.223,205] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:33.346,954] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:33.346,954] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:33.453,216] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:33.453,247] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:33.561,004] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:33.561,004] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:33.667,144] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:33.667,175] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:33.996,185] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:33.996,215] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:33.998,596] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:34.087,432] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:34.087,493] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:34.089,874] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:34.211,181] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:34.211,242] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:34.213,592] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:34.334,381] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:34.334,411] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:34.336,791] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:34.458,374] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:34.458,374] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:34.460,754] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:34.548,522] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:34.548,583] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:34.550,964] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:34.655,761] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:34.655,792] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:34.658,172] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:34.763,092] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:34.763,122] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:34.765,502] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:34.888,366] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:34.888,397] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:34.890,747] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:35.131,591] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:35.131,622] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:35.134,002] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:35.255,920] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:35.255,950] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:35.258,361] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:35.363,006] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:35.363,037] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:35.365,417] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:35.469,543] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:35.469,573] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:35.471,984] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:35.593,322] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:35.593,353] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:35.595,733] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:35.701,080] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:35.701,110] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:35.703,491] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:35.825,378] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:35.825,378] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:35.827,758] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:35.932,586] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:35.932,617] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:35.935,089] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:36.039,276] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:36.039,337] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:36.041,717] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:36.299,682] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:36.299,713] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:36.302,093] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:36.407,440] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:36.407,470] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:36.409,851] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:36.531,097] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:36.531,127] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:36.533,508] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:36.638,885] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:36.638,916] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:36.641,296] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:36.746,002] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:36.746,032] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:36.748,413] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:36.853,118] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:36.853,149] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:36.855,529] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:36.977,447] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:36.977,478] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:36.979,858] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:37.084,442] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:37.084,472] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:37.086,853] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:37.191,253] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:37.191,284] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:37.193,664] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:38.087,951] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:38.087,951] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:38.212,341] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:38.212,371] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:38.319,580] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:38.319,580] <dbg> bttester: tester_event: service 0x04 opcode 0x86
